userID,trajID,poiID,startTime,endTime,#photo,trajLen,poiDuration
122876725@N05,353,7,6,6,286,7,1
122876725@N05,353,3,6,6,287,7,1
122876725@N05,353,8,6,6,288,7,1
122876725@N05,353,5,6,6,289,7,1
12508217@N08,377,11,6,6,290,6,1
12508217@N08,377,9,6,6,291,6,1
12508217@N08,377,16,6,6,292,6,1
12508217@N08,377,7,6,6,293,6,1
12508217@N08,377,3,6,6,294,6,1
12508217@N08,377,5,6,6,295,6,1
17099253@N00,705,11,6,6,296,4,1
17099253@N00,705,2,6,6,297,4,1
17099253@N00,705,10,6,6,298,4,1
17099253@N00,705,5,6,6,299,4,1
22802028@N08,993,11,6,6,300,3,1
22802028@N08,993,1,6,6,301,3,1
22802028@N08,993,5,6,6,302,3,1
48427787@N00,3266,11,6,6,303,3,1
48427787@N00,3266,1,6,6,304,3,1
48427787@N00,3266,5,6,6,305,3,1
96678288@N02,5690,11,6,6,306,3,1
96678288@N02,5690,1,6,6,307,3,1
96678288@N02,5690,5,6,6,308,3,1
24435279@N00,1214,11,6,6,309,3,1
24435279@N00,1214,1,6,6,310,3,1
24435279@N00,1214,5,6,6,311,3,1
23604805@N07,1092,11,6,6,312,3,1
23604805@N07,1092,17,6,6,313,3,1
23604805@N07,1092,5,6,6,314,3,1
48603464@N05,3278,11,6,6,315,3,1
48603464@N05,3278,17,6,6,316,3,1
48603464@N05,3278,5,6,6,317,3,1
79959485@N00,4810,11,6,6,318,3,1
79959485@N00,4810,17,6,6,319,3,1
79959485@N00,4810,5,6,6,320,3,1
23684642@N08,1114,11,6,6,321,3,1
23684642@N08,1114,8,6,6,322,3,1
23684642@N08,1114,5,6,6,323,3,1
35853462@N00,2197,11,6,6,324,3,1
35853462@N00,2197,8,6,6,325,3,1
35853462@N00,2197,5,6,6,326,3,1
74289372@N00,4532,11,6,6,327,3,1
74289372@N00,4532,8,6,6,328,3,1
74289372@N00,4532,5,6,6,329,3,1
78364960@N04,4699,11,6,6,330,3,1
78364960@N04,4699,8,6,6,331,3,1
78364960@N04,4699,5,6,6,332,3,1
96084178@N00,5552,11,6,6,333,3,1
96084178@N00,5552,8,6,6,334,3,1
96084178@N00,5552,5,6,6,335,3,1
79761301@N00,4795,11,6,6,336,3,1
79761301@N00,4795,8,6,6,337,3,1
79761301@N00,4795,5,6,6,338,3,1
23720661@N08,1140,11,6,6,339,4,1
23720661@N08,1140,3,6,6,340,4,1
23720661@N08,1140,4,6,6,341,4,1
23720661@N08,1140,5,6,6,342,4,1
23720661@N08,1141,11,6,6,343,3,1
23720661@N08,1141,10,6,6,344,3,1
23720661@N08,1141,5,6,6,345,3,1
47125846@N08,3165,11,6,6,346,3,1
47125846@N08,3165,10,6,6,347,3,1
47125846@N08,3165,5,6,6,348,3,1
96062950@N02,5544,11,6,6,349,3,1
96062950@N02,5544,13,6,6,350,3,1
96062950@N02,5544,5,6,6,351,3,1
24704473@N07,1242,11,6,6,352,9,1
24704473@N07,1242,2,6,6,353,9,1
24704473@N07,1242,9,6,6,354,9,1
24704473@N07,1242,16,6,6,355,9,1
24704473@N07,1242,4,6,6,356,9,1
24704473@N07,1242,10,6,6,357,9,1
24704473@N07,1242,17,6,6,358,9,1
24704473@N07,1242,8,6,6,359,9,1
24704473@N07,1242,5,6,6,360,9,1
26678134@N04,1411,11,6,6,361,4,1
26678134@N04,1411,3,6,6,362,4,1
26678134@N04,1411,1,6,6,363,4,1
26678134@N04,1411,5,6,6,364,4,1
27429042@N08,1511,11,6,6,365,5,1
27429042@N08,1511,2,6,6,366,5,1
27429042@N08,1511,4,6,6,367,5,1
27429042@N08,1511,16,6,6,368,5,1
27429042@N08,1511,5,6,6,369,5,1
29865634@N04,1735,11,6,6,370,4,1
29865634@N04,1735,3,6,6,371,4,1
29865634@N04,1735,15,6,6,372,4,1
29865634@N04,1735,5,6,6,373,4,1
37046031@N00,2290,11,6,6,374,3,1
37046031@N00,2290,16,6,6,375,3,1
37046031@N00,2290,5,6,6,376,3,1
41197583@N00,2601,11,6,6,377,7,1
41197583@N00,2601,2,6,6,378,7,1
41197583@N00,2601,10,6,6,379,7,1
41197583@N00,2601,17,6,6,380,7,1
41197583@N00,2601,13,6,6,381,7,1
41197583@N00,2601,15,6,6,382,7,1
41197583@N00,2601,5,6,6,383,7,1
43245053@N00,2817,11,6,6,384,3,1
43245053@N00,2817,14,6,6,385,3,1
43245053@N00,2817,5,6,6,386,3,1
49103297@N04,3356,11,6,6,387,4,1
49103297@N04,3356,2,6,6,388,4,1
49103297@N04,3356,1,6,6,389,4,1
49103297@N04,3356,5,6,6,390,4,1
51267780@N00,3503,11,6,6,391,9,1
51267780@N00,3503,9,6,6,392,9,1
51267780@N00,3503,16,6,6,393,9,1
51267780@N00,3503,10,6,6,394,9,1
51267780@N00,3503,17,6,6,395,9,1
51267780@N00,3503,15,6,6,396,9,1
51267780@N00,3503,13,6,6,397,9,1
51267780@N00,3503,8,6,6,398,9,1
51267780@N00,3503,5,6,6,399,9,1
52574631@N00,3568,11,6,6,400,4,1
52574631@N00,3568,14,6,6,401,4,1
52574631@N00,3568,4,6,6,402,4,1
52574631@N00,3568,5,6,6,403,4,1
53353745@N00,3666,11,6,6,404,6,1
53353745@N00,3666,10,6,6,405,6,1
53353745@N00,3666,17,6,6,406,6,1
53353745@N00,3666,15,6,6,407,6,1
53353745@N00,3666,8,6,6,408,6,1
53353745@N00,3666,5,6,6,409,6,1
63257911@N00,4069,11,6,6,410,4,1
63257911@N00,4069,9,6,6,411,4,1
63257911@N00,4069,4,6,6,412,4,1
63257911@N00,4069,5,6,6,413,4,1
67774977@N00,4281,11,6,6,414,6,1
67774977@N00,4281,10,6,6,415,6,1
67774977@N00,4281,17,6,6,416,6,1
67774977@N00,4281,13,6,6,417,6,1
67774977@N00,4281,8,6,6,418,6,1
67774977@N00,4281,5,6,6,419,6,1
79172203@N00,4762,11,6,6,420,8,1
79172203@N00,4762,9,6,6,421,8,1
79172203@N00,4762,1,6,6,422,8,1
79172203@N00,4762,10,6,6,423,8,1
79172203@N00,4762,15,6,6,424,8,1
79172203@N00,4762,13,6,6,425,8,1
79172203@N00,4762,8,6,6,426,8,1
79172203@N00,4762,5,6,6,427,8,1
82418556@N00,4928,11,6,6,428,5,1
82418556@N00,4928,12,6,6,429,5,1
82418556@N00,4928,4,6,6,430,5,1
82418556@N00,4928,9,6,6,431,5,1
82418556@N00,4928,5,6,6,432,5,1
8348059@N02,4974,11,6,6,433,12,1
8348059@N02,4974,14,6,6,434,12,1
8348059@N02,4974,3,6,6,435,12,1
8348059@N02,4974,7,6,6,436,12,1
8348059@N02,4974,2,6,6,437,12,1
8348059@N02,4974,4,6,6,438,12,1
8348059@N02,4974,17,6,6,439,12,1
8348059@N02,4974,10,6,6,440,12,1
8348059@N02,4974,15,6,6,441,12,1
8348059@N02,4974,13,6,6,442,12,1
8348059@N02,4974,8,6,6,443,12,1
8348059@N02,4974,5,6,6,444,12,1
85979850@N00,5100,11,6,6,445,6,1
85979850@N00,5100,1,6,6,446,6,1
85979850@N00,5100,17,6,6,447,6,1
85979850@N00,5100,15,6,6,448,6,1
85979850@N00,5100,8,6,6,449,6,1
85979850@N00,5100,5,6,6,450,6,1
8638605@N02,5113,11,6,6,451,4,1
8638605@N02,5113,16,6,6,452,4,1
8638605@N02,5113,13,6,6,453,4,1
8638605@N02,5113,5,6,6,454,4,1
86787360@N00,5140,11,6,6,455,5,1
86787360@N00,5140,2,6,6,456,5,1
86787360@N00,5140,17,6,6,457,5,1
86787360@N00,5140,4,6,6,458,5,1
86787360@N00,5140,5,6,6,459,5,1
91501015@N07,5357,11,6,6,460,4,1
91501015@N07,5357,8,6,6,461,4,1
91501015@N07,5357,17,6,6,462,4,1
91501015@N07,5357,5,6,6,463,4,1
93283041@N00,5438,11,6,6,464,4,1
93283041@N00,5438,1,6,6,465,4,1
93283041@N00,5438,16,6,6,466,4,1
93283041@N00,5438,5,6,6,467,4,1
96678288@N02,5674,11,6,6,468,4,1
96678288@N02,5674,9,6,6,469,4,1
96678288@N02,5674,1,6,6,470,4,1
96678288@N02,5674,5,6,6,471,4,1
97137858@N00,5712,11,6,6,472,9,1
97137858@N00,5712,3,6,6,473,9,1
97137858@N00,5712,12,6,6,474,9,1
97137858@N00,5712,10,6,6,475,9,1
97137858@N00,5712,17,6,6,476,9,1
97137858@N00,5712,15,6,6,477,9,1
97137858@N00,5712,13,6,6,478,9,1
97137858@N00,5712,8,6,6,479,9,1
97137858@N00,5712,5,6,6,480,9,1
64478148@N07,4154,11,6,6,481,8,1
64478148@N07,4154,1,6,6,482,8,1
64478148@N07,4154,8,6,6,483,8,1
64478148@N07,4154,13,6,6,484,8,1
64478148@N07,4154,15,6,6,485,8,1
64478148@N07,4154,17,6,6,486,8,1
64478148@N07,4154,10,6,6,487,8,1
64478148@N07,4154,5,6,6,488,8,1
69811005@N00,4354,11,6,6,489,5,1
69811005@N00,4354,8,6,6,490,5,1
69811005@N00,4354,4,6,6,491,5,1
69811005@N00,4354,13,6,6,492,5,1
69811005@N00,4354,5,6,6,493,5,1
49503114584@N01,3407,11,6,6,494,5,1
49503114584@N01,3407,10,6,6,495,5,1
49503114584@N01,3407,17,6,6,496,5,1
49503114584@N01,3407,15,6,6,497,5,1
49503114584@N01,3407,5,6,6,498,5,1
40646519@N00,2560,2,6,6,499,12,1
40646519@N00,2560,12,6,6,500,12,1
40646519@N00,2560,16,6,6,501,12,1
40646519@N00,2560,10,6,6,502,12,1
40646519@N00,2560,11,6,6,503,12,1
40646519@N00,2560,7,6,6,504,12,1
40646519@N00,2560,3,6,6,505,12,1
40646519@N00,2560,4,6,6,506,12,1
40646519@N00,2560,17,6,6,507,12,1
40646519@N00,2560,13,6,6,508,12,1
40646519@N00,2560,15,6,6,509,12,1
40646519@N00,2560,5,6,6,510,12,1
12130680@N05,333,2,6,6,511,6,1
12130680@N05,333,11,6,6,512,6,1
12130680@N05,333,8,6,6,513,6,1
12130680@N05,333,13,6,6,514,6,1
12130680@N05,333,17,6,6,515,6,1
12130680@N05,333,5,6,6,516,6,1
44318907@N08,2927,2,6,6,517,3,1
44318907@N08,2927,11,6,6,518,3,1
44318907@N08,2927,5,6,6,519,3,1
30738244@N07,1779,2,6,6,520,3,1
30738244@N07,1779,11,6,6,521,3,1
30738244@N07,1779,5,6,6,522,3,1
69574134@N00,4345,2,6,6,523,8,1
69574134@N00,4345,12,6,6,524,8,1
69574134@N00,4345,14,6,6,525,8,1
69574134@N00,4345,3,6,6,526,8,1
69574134@N00,4345,9,6,6,527,8,1
69574134@N00,4345,1,6,6,528,8,1
69574134@N00,4345,11,6,6,529,8,1
69574134@N00,4345,5,6,6,530,8,1
49502987176@N01,3391,2,6,6,531,5,1
49502987176@N01,3391,1,6,6,532,5,1
49502987176@N01,3391,12,6,6,533,5,1
49502987176@N01,3391,4,6,6,534,5,1
49502987176@N01,3391,5,6,6,535,5,1
52793155@N07,3607,5,6,6,536,4,1
52793155@N07,3607,11,6,6,537,4,1
52793155@N07,3607,16,6,6,538,4,1
52793155@N07,3607,9,6,6,539,4,1
83400109@N08,4973,5,6,6,540,7,1
83400109@N08,4973,1,6,6,541,7,1
83400109@N08,4973,12,6,6,542,7,1
83400109@N08,4973,2,6,6,543,7,1
83400109@N08,4973,4,6,6,544,7,1
83400109@N08,4973,3,6,6,545,7,1
83400109@N08,4973,9,6,6,546,7,1
66755680@N06,4246,5,6,6,547,6,1
66755680@N06,4246,15,6,6,548,6,1
66755680@N06,4246,8,6,6,549,6,1
66755680@N06,4246,11,6,6,550,6,1
66755680@N06,4246,1,6,6,551,6,1
66755680@N06,4246,9,6,6,552,6,1
60054626@N00,3916,5,6,6,553,7,1
60054626@N00,3916,1,6,6,554,7,1
60054626@N00,3916,4,6,6,555,7,1
60054626@N00,3916,2,6,6,556,7,1
60054626@N00,3916,3,6,6,557,7,1
60054626@N00,3916,11,6,6,558,7,1
60054626@N00,3916,9,6,6,559,7,1
87507703@N04,5174,5,6,6,560,7,1
87507703@N04,5174,8,6,6,561,7,1
87507703@N04,5174,13,6,6,562,7,1
87507703@N04,5174,17,6,6,563,7,1
87507703@N04,5174,15,6,6,564,7,1
87507703@N04,5174,11,6,6,565,7,1
87507703@N04,5174,9,6,6,566,7,1
23720661@N08,1138,3,6,6,567,3,1
23720661@N08,1138,15,6,6,568,3,1
23720661@N08,1138,17,6,6,569,3,1
27429042@N08,1521,14,6,6,570,3,1
27429042@N08,1521,10,6,6,571,3,1
27429042@N08,1521,13,6,6,572,3,1
36607954@N05,2256,14,6,6,573,7,1
36607954@N05,2256,11,6,6,574,7,1
36607954@N05,2256,2,6,6,575,7,1
36607954@N05,2256,5,6,6,576,7,1
36607954@N05,2256,8,6,6,577,7,1
36607954@N05,2256,6,6,6,578,7,1
36607954@N05,2256,13,6,6,579,7,1
20154444@N04,759,4,6,6,580,3,1
20154444@N04,759,1,6,6,581,3,1
20154444@N04,759,11,6,6,582,3,1
29129621@N05,1678,4,6,6,583,4,1
29129621@N05,1678,9,6,6,584,4,1
29129621@N05,1678,1,6,6,585,4,1
29129621@N05,1678,11,6,6,586,4,1
18214853@N00,723,4,6,6,587,4,1
18214853@N00,723,10,6,6,588,4,1
18214853@N00,723,2,6,6,589,4,1
18214853@N00,723,11,6,6,590,4,1
18748204@N00,733,4,6,6,591,4,1
18748204@N00,733,9,6,6,592,4,1
18748204@N00,733,2,6,6,593,4,1
18748204@N00,733,11,6,6,594,4,1
58953549@N05,3844,4,6,6,595,4,1
58953549@N05,3844,14,6,6,596,4,1
58953549@N05,3844,3,6,6,597,4,1
58953549@N05,3844,11,6,6,598,4,1
88158593@N00,5205,4,6,6,599,3,1
88158593@N00,5205,15,6,6,600,3,1
88158593@N00,5205,11,6,6,601,3,1
11438118@N00,247,4,6,6,602,5,1
11438118@N00,247,16,6,6,603,5,1
11438118@N00,247,6,6,6,604,5,1
11438118@N00,247,1,6,6,605,5,1
11438118@N00,247,11,6,6,606,5,1
23212779@N04,1053,4,6,6,607,3,1
23212779@N04,1053,8,6,6,608,3,1
23212779@N04,1053,11,6,6,609,3,1
48391953@N02,3265,4,6,6,610,3,1
48391953@N02,3265,8,6,6,611,3,1
48391953@N02,3265,11,6,6,612,3,1
13644648@N03,522,4,6,6,613,9,1
13644648@N03,522,2,6,6,614,9,1
13644648@N03,522,10,6,6,615,9,1
13644648@N03,522,8,6,6,616,9,1
13644648@N03,522,13,6,6,617,9,1
13644648@N03,522,5,6,6,618,9,1
13644648@N03,522,15,6,6,619,9,1
13644648@N03,522,1,6,6,620,9,1
13644648@N03,522,11,6,6,621,9,1
26874770@N06,1465,4,6,6,622,5,1
26874770@N06,1465,13,6,6,623,5,1
26874770@N06,1465,15,6,6,624,5,1
26874770@N06,1465,5,6,6,625,5,1
26874770@N06,1465,11,6,6,626,5,1
39146060@N00,2496,4,6,6,627,9,1
39146060@N00,2496,9,6,6,628,9,1
39146060@N00,2496,7,6,6,629,9,1
39146060@N00,2496,13,6,6,630,9,1
39146060@N00,2496,15,6,6,631,9,1
39146060@N00,2496,1,6,6,632,9,1
39146060@N00,2496,16,6,6,633,9,1
39146060@N00,2496,3,6,6,634,9,1
39146060@N00,2496,11,6,6,635,9,1
46724048@N00,3120,4,6,6,636,3,1
