userID,trajID,poiID,startTime,endTime,#photo,trajLen,poiDuration
78364960@N04,3105,13,6,6,59,5,1
78364960@N04,3105,4,6,6,60,5,1
78364960@N04,3105,1,6,6,61,5,1
78364960@N04,3105,7,6,6,62,5,1
78364960@N04,3105,5,6,6,63,5,1
86482004@N00,3403,13,6,6,64,5,1
86482004@N00,3403,4,6,6,65,5,1
86482004@N00,3403,8,6,6,66,5,1
86482004@N00,3403,12,6,6,67,5,1
86482004@N00,3403,5,6,6,68,5,1
10259875@N03,54,13,6,6,69,8,1
10259875@N03,54,6,6,6,70,8,1
10259875@N03,54,2,6,6,71,8,1
10259875@N03,54,11,6,6,72,8,1
10259875@N03,54,8,6,6,73,8,1
10259875@N03,54,1,6,6,74,8,1
10259875@N03,54,10,6,6,75,8,1
10259875@N03,54,5,6,6,76,8,1
79761301@N00,3170,13,6,6,77,6,1
79761301@N00,3170,1,6,6,78,6,1
79761301@N00,3170,8,6,6,79,6,1
79761301@N00,3170,6,6,6,80,6,1
79761301@N00,3170,11,6,6,81,6,1
79761301@N00,3170,5,6,6,82,6,1
45749280@N00,2030,13,6,6,83,4,1
45749280@N00,2030,6,6,6,84,4,1
45749280@N00,2030,4,6,6,85,4,1
45749280@N00,2030,3,6,6,86,4,1
49014295@N06,2177,13,6,6,87,4,1
49014295@N06,2177,9,6,6,88,4,1
49014295@N06,2177,8,6,6,89,4,1
49014295@N06,2177,3,6,6,90,4,1
96678288@N02,3787,2,6,6,91,3,1
96678288@N02,3787,4,6,6,92,3,1
96678288@N02,3787,10,6,6,93,3,1
13644648@N03,370,2,6,6,94,3,1
13644648@N03,370,8,6,6,95,3,1
13644648@N03,370,10,6,6,96,3,1
47861479@N02,2134,2,6,6,97,3,1
47861479@N02,2134,8,6,6,98,3,1
47861479@N02,2134,10,6,6,99,3,1
42580834@N08,1801,2,6,6,100,5,1
42580834@N08,1801,4,6,6,101,5,1
42580834@N08,1801,13,6,6,102,5,1
42580834@N08,1801,1,6,6,103,5,1
42580834@N08,1801,10,6,6,104,5,1
7349370@N04,2921,6,6,6,105,7,1
7349370@N04,2921,1,6,6,106,7,1
7349370@N04,2921,5,6,6,107,7,1
7349370@N04,2921,10,6,6,108,7,1
7349370@N04,2921,8,6,6,109,7,1
7349370@N04,2921,2,6,6,110,7,1
7349370@N04,2921,7,6,6,111,7,1
24850040@N07,908,6,6,6,112,4,1
24850040@N07,908,8,6,6,113,4,1
24850040@N07,908,11,6,6,114,4,1
24850040@N07,908,7,6,6,115,4,1
62486370@N00,2612,3,6,6,116,3,1
62486370@N00,2612,1,6,6,117,3,1
62486370@N00,2612,10,6,6,118,3,1
15268966@N00,495,10,6,6,119,6,1
15268966@N00,495,5,6,6,120,6,1
15268966@N00,495,12,6,6,121,6,1
15268966@N00,495,8,6,6,122,6,1
15268966@N00,495,1,6,6,123,6,1
15268966@N00,495,2,6,6,124,6,1
24435279@N00,880,10,6,6,125,3,1
24435279@N00,880,8,6,6,126,3,1
24435279@N00,880,2,6,6,127,3,1
86562986@N00,3405,10,6,6,128,3,1
86562986@N00,3405,8,6,6,129,3,1
86562986@N00,3405,2,6,6,130,3,1
49934509@N00,2237,10,6,6,131,3,1
49934509@N00,2237,6,6,6,132,3,1
49934509@N00,2237,2,6,6,133,3,1
63257911@N00,2648,10,6,6,134,3,1
63257911@N00,2648,4,6,6,135,3,1
63257911@N00,2648,2,6,6,136,3,1
8068835@N04,3215,10,6,6,137,5,1
8068835@N04,3215,1,6,6,138,5,1
8068835@N04,3215,5,6,6,139,5,1
8068835@N04,3215,9,6,6,140,5,1
8068835@N04,3215,2,6,6,141,5,1
8803306@N02,3450,10,6,6,142,6,1
8803306@N02,3450,8,6,6,143,6,1
8803306@N02,3450,4,6,6,144,6,1
8803306@N02,3450,12,6,6,145,6,1
8803306@N02,3450,6,6,6,146,6,1
8803306@N02,3450,2,6,6,147,6,1
21739162@N04,666,10,6,6,148,10,1
21739162@N04,666,1,6,6,149,10,1
21739162@N04,666,4,6,6,150,10,1
21739162@N04,666,9,6,6,151,10,1
21739162@N04,666,5,6,6,152,10,1
21739162@N04,666,8,6,6,153,10,1
21739162@N04,666,12,6,6,154,10,1
21739162@N04,666,13,6,6,155,10,1
21739162@N04,666,6,6,6,156,10,1
21739162@N04,666,2,6,6,157,10,1
111603867@N06,139,10,6,6,158,6,1
111603867@N06,139,9,6,6,159,6,1
111603867@N06,139,1,6,6,160,6,1
111603867@N06,139,5,6,6,161,6,1
111603867@N06,139,8,6,6,162,6,1
111603867@N06,139,2,6,6,163,6,1
23322134@N02,800,10,6,6,164,5,1
23322134@N02,800,4,6,6,165,5,1
23322134@N02,800,8,6,6,166,5,1
23322134@N02,800,5,6,6,167,5,1
23322134@N02,800,2,6,6,168,5,1
69271250@N00,2828,4,6,6,169,4,1
69271250@N00,2828,10,6,6,170,4,1
69271250@N00,2828,6,6,6,171,4,1
69271250@N00,2828,12,6,6,172,4,1
40303166@N06,1704,4,6,6,173,3,1
40303166@N06,1704,6,6,6,174,3,1
40303166@N06,1704,12,6,6,175,3,1
59411532@N02,2511,4,6,6,176,3,1
59411532@N02,2511,6,6,6,177,3,1
59411532@N02,2511,12,6,6,178,3,1
42118699@N08,1774,4,6,6,179,4,1
42118699@N08,1774,6,6,6,180,4,1
42118699@N08,1774,11,6,6,181,4,1
42118699@N08,1774,12,6,6,182,4,1
89138020@N00,3484,4,6,6,183,5,1
89138020@N00,3484,7,6,6,184,5,1
89138020@N00,3484,2,6,6,185,5,1
89138020@N00,3484,6,6,6,186,5,1
89138020@N00,3484,12,6,6,187,5,1
44813763@N07,1962,4,6,6,188,4,1
44813763@N07,1962,6,6,6,189,4,1
44813763@N07,1962,2,6,6,190,4,1
44813763@N07,1962,12,6,6,191,4,1
11928454@N04,217,4,6,6,192,11,1
11928454@N04,217,11,6,6,193,11,1
11928454@N04,217,6,6,6,194,11,1
11928454@N04,217,9,6,6,195,11,1
11928454@N04,217,10,6,6,196,11,1
11928454@N04,217,1,6,6,197,11,1
11928454@N04,217,8,6,6,198,11,1
11928454@N04,217,2,6,6,199,11,1
11928454@N04,217,5,6,6,200,11,1
11928454@N04,217,7,6,6,201,11,1
11928454@N04,217,12,6,6,202,11,1
33244915@N00,1324,4,6,6,203,5,1
33244915@N00,1324,6,6,6,204,5,1
33244915@N00,1324,8,6,6,205,5,1
33244915@N00,1324,7,6,6,206,5,1
33244915@N00,1324,12,6,6,207,5,1
91407288@N07,3574,6,6,6,208,6,1
91407288@N07,3574,1,6,6,209,6,1
91407288@N07,3574,4,6,6,210,6,1
91407288@N07,3574,10,6,6,211,6,1
91407288@N07,3574,5,6,6,212,6,1
91407288@N07,3574,11,6,6,213,6,1
30042168@N03,1219,6,6,6,214,3,1
30042168@N03,1219,2,6,6,215,3,1
30042168@N03,1219,11,6,6,216,3,1
42399173@N05,1788,6,6,6,217,6,1
42399173@N05,1788,4,6,6,218,6,1
42399173@N05,1788,1,6,6,219,6,1
42399173@N05,1788,13,6,6,220,6,1
42399173@N05,1788,8,6,6,221,6,1
42399173@N05,1788,11,6,6,222,6,1
13880897@N06,379,12,6,6,223,5,1
13880897@N06,379,1,6,6,224,5,1
13880897@N06,379,8,6,6,225,5,1
13880897@N06,379,6,6,6,226,5,1
13880897@N06,379,5,6,6,227,5,1
27429042@N08,1060,12,6,6,228,3,1
27429042@N08,1060,8,6,6,229,3,1
27429042@N08,1060,5,6,6,230,3,1
34390084@N07,1398,12,6,6,231,4,1
34390084@N07,1398,7,6,6,232,4,1
34390084@N07,1398,8,6,6,233,4,1
34390084@N07,1398,5,6,6,234,4,1
49169223@N00,2187,12,6,6,235,7,1
49169223@N00,2187,10,6,6,236,7,1
49169223@N00,2187,3,6,6,237,7,1
49169223@N00,2187,6,6,6,238,7,1
49169223@N00,2187,7,6,6,239,7,1
49169223@N00,2187,2,6,6,240,7,1
49169223@N00,2187,5,6,6,241,7,1
88078923@N04,3451,12,6,6,242,4,1
88078923@N04,3451,13,6,6,243,4,1
88078923@N04,3451,2,6,6,244,4,1
88078923@N04,3451,5,6,6,245,4,1
126977796@N08,297,12,6,6,246,6,1
126977796@N08,297,1,6,6,247,6,1
126977796@N08,297,4,6,6,248,6,1
126977796@N08,297,6,6,6,249,6,1
126977796@N08,297,7,6,6,250,6,1
126977796@N08,297,5,6,6,251,6,1
32372198@N00,1294,12,6,6,252,3,1
32372198@N00,1294,4,6,6,253,3,1
32372198@N00,1294,5,6,6,254,3,1
33244915@N00,1322,2,6,6,255,6,1
33244915@N00,1322,5,6,6,256,6,1
33244915@N00,1322,10,6,6,257,6,1
33244915@N00,1322,4,6,6,258,6,1
33244915@N00,1322,6,6,6,259,6,1
33244915@N00,1322,3,6,6,260,6,1
27527078@N05,1068,2,6,6,261,7,1
27527078@N05,1068,11,6,6,262,7,1
27527078@N05,1068,12,6,6,263,7,1
27527078@N05,1068,10,6,6,264,7,1
27527078@N05,1068,1,6,6,265,7,1
27527078@N05,1068,6,6,6,266,7,1
27527078@N05,1068,3,6,6,267,7,1
23673310@N02,819,2,6,6,268,4,1
23673310@N02,819,12,6,6,269,4,1
23673310@N02,819,6,6,6,270,4,1
23673310@N02,819,3,6,6,271,4,1
35034363370@N01,1417,2,6,6,272,11,1
35034363370@N01,1417,1,6,6,273,11,1
35034363370@N01,1417,9,6,6,274,11,1
35034363370@N01,1417,10,6,6,275,11,1
35034363370@N01,1417,8,6,6,276,11,1
35034363370@N01,1417,7,6,6,277,11,1
35034363370@N01,1417,12,6,6,278,11,1
35034363370@N01,1417,6,6,6,279,11,1
35034363370@N01,1417,13,6,6,280,11,1
35034363370@N01,1417,4,6,6,281,11,1
35034363370@N01,1417,3,6,6,282,11,1
29845947@N00,1199,6,6,6,283,3,1
29845947@N00,1199,2,6,6,284,3,1
29845947@N00,1199,1,6,6,285,3,1
76151808@N00,3006,6,6,6,286,3,1
76151808@N00,3006,2,6,6,287,3,1
76151808@N00,3006,1,6,6,288,3,1
95555269@N00,3690,6,6,6,289,4,1
95555269@N00,3690,9,6,6,290,4,1
95555269@N00,3690,12,6,6,291,4,1
95555269@N00,3690,1,6,6,292,4,1
18307147@N00,562,6,6,6,293,3,1
18307147@N00,562,10,6,6,294,3,1
18307147@N00,562,1,6,6,295,3,1
90123960@N00,3520,6,6,6,296,4,1
90123960@N00,3520,8,6,6,297,4,1
90123960@N00,3520,13,6,6,298,4,1
90123960@N00,3520,1,6,6,299,4,1
131918782@N02,335,6,6,6,300,4,1
131918782@N02,335,4,6,6,301,4,1
131918782@N02,335,12,6,6,302,4,1
131918782@N02,335,1,6,6,303,4,1
27270108@N05,1039,6,6,6,304,3,1
27270108@N05,1039,5,6,6,305,3,1
27270108@N05,1039,1,6,6,306,3,1
44124305550@N01,1896,6,6,6,307,3,1
44124305550@N01,1896,5,6,6,308,3,1
44124305550@N01,1896,1,6,6,309,3,1
27429042@N08,1058,6,6,6,310,3,1
27429042@N08,1058,8,6,6,311,3,1
27429042@N08,1058,1,6,6,312,3,1
34390084@N07,1400,6,6,6,313,3,1
34390084@N07,1400,8,6,6,314,3,1
34390084@N07,1400,1,6,6,315,3,1
28203925@N08,1100,6,6,6,316,4,1
28203925@N08,1100,13,6,6,317,4,1
28203925@N08,1100,8,6,6,318,4,1
28203925@N08,1100,1,6,6,319,4,1
29865634@N04,1204,6,6,6,320,3,1
29865634@N04,1204,4,6,6,321,3,1
29865634@N04,1204,1,6,6,322,3,1
84227486@N02,3317,6,6,6,323,3,1
84227486@N02,3317,4,6,6,324,3,1
84227486@N02,3317,1,6,6,325,3,1
79959485@N00,3172,6,6,6,326,4,1
79959485@N00,3172,12,6,6,327,4,1
79959485@N00,3172,8,6,6,328,4,1
79959485@N00,3172,1,6,6,329,4,1
84697271@N00,3325,6,6,6,330,4,1
84697271@N00,3325,2,6,6,331,4,1
84697271@N00,3325,8,6,6,332,4,1
84697271@N00,3325,1,6,6,333,4,1
98109106@N00,3823,6,6,6,334,4,1
98109106@N00,3823,4,6,6,335,4,1
98109106@N00,3823,7,6,6,336,4,1
98109106@N00,3823,1,6,6,337,4,1
65223931@N00,2733,6,6,6,338,4,1
65223931@N00,2733,5,6,6,339,4,1
65223931@N00,2733,4,6,6,340,4,1
65223931@N00,2733,1,6,6,341,4,1
95608654@N04,3694,6,6,6,342,4,1
95608654@N04,3694,4,6,6,343,4,1
95608654@N04,3694,5,6,6,344,4,1
95608654@N04,3694,1,6,6,345,4,1
105380744@N04,74,6,6,6,346,4,1
105380744@N04,74,8,6,6,347,4,1
105380744@N04,74,5,6,6,348,4,1
105380744@N04,74,1,6,6,349,4,1
32617425@N00,1298,6,6,6,350,4,1
32617425@N00,1298,13,6,6,351,4,1
32617425@N00,1298,4,6,6,352,4,1
32617425@N00,1298,1,6,6,353,4,1
76151808@N00,3001,6,6,6,354,7,1
76151808@N00,3001,4,6,6,355,7,1
76151808@N00,3001,9,6,6,356,7,1
76151808@N00,3001,10,6,6,357,7,1
76151808@N00,3001,11,6,6,358,7,1
76151808@N00,3001,8,6,6,359,7,1
76151808@N00,3001,1,6,6,360,7,1
64834051@N00,2714,2,6,6,361,8,1
64834051@N00,2714,4,6,6,362,8,1
64834051@N00,2714,8,6,6,363,8,1
64834051@N00,2714,13,6,6,364,8,1
64834051@N00,2714,12,6,6,365,8,1
64834051@N00,2714,1,6,6,366,8,1
64834051@N00,2714,5,6,6,367,8,1
64834051@N00,2714,6,6,6,368,8,1
35041397@N00,1419,2,6,6,369,7,1
35041397@N00,1419,1,6,6,370,7,1
35041397@N00,1419,5,6,6,371,7,1
35041397@N00,1419,10,6,6,372,7,1
35041397@N00,1419,8,6,6,373,7,1
35041397@N00,1419,13,6,6,374,7,1
35041397@N00,1419,6,6,6,375,7,1
10259875@N03,55,2,6,6,376,5,1
10259875@N03,55,5,6,6,377,5,1
10259875@N03,55,1,6,6,378,5,1
10259875@N03,55,13,6,6,379,5,1
10259875@N03,55,6,6,6,380,5,1
8021465@N08,3185,2,6,6,381,3,1
8021465@N08,3185,8,6,6,382,3,1
8021465@N08,3185,6,6,6,383,3,1
77503031@N00,3069,2,6,6,384,3,1
77503031@N00,3069,8,6,6,385,3,1
77503031@N00,3069,6,6,6,386,3,1
44948268@N02,1978,2,6,6,387,3,1
44948268@N02,1978,13,6,6,388,3,1
44948268@N02,1978,6,6,6,389,3,1
57915028@N00,2483,2,6,6,390,3,1
57915028@N00,2483,13,6,6,391,3,1
57915028@N00,2483,6,6,6,392,3,1
52192784@N08,2309,2,6,6,393,4,1
52192784@N08,2309,11,6,6,394,4,1
52192784@N08,2309,1,6,6,395,4,1
52192784@N08,2309,6,6,6,396,4,1
42416044@N04,1790,2,6,6,397,3,1
42416044@N04,1790,4,6,6,398,3,1
42416044@N04,1790,6,6,6,399,3,1
93743574@N08,3652,2,6,6,400,3,1
93743574@N08,3652,4,6,6,401,3,1
93743574@N08,3652,6,6,6,402,3,1
9036688@N06,3526,2,6,6,403,3,1
9036688@N06,3526,10,6,6,404,3,1
9036688@N06,3526,6,6,6,405,3,1
33441892@N00,1335,2,6,6,406,11,1
33441892@N00,1335,8,6,6,407,11,1
33441892@N00,1335,9,6,6,408,11,1
33441892@N00,1335,10,6,6,409,11,1
33441892@N00,1335,1,6,6,410,11,1
33441892@N00,1335,7,6,6,411,11,1
33441892@N00,1335,12,6,6,412,11,1
33441892@N00,1335,13,6,6,413,11,1
33441892@N00,1335,4,6,6,414,11,1
33441892@N00,1335,3,6,6,415,11,1
33441892@N00,1335,6,6,6,416,11,1
53046881@N07,2349,2,6,6,417,4,1
53046881@N07,2349,1,6,6,418,4,1
53046881@N07,2349,5,6,6,419,4,1
53046881@N07,2349,6,6,6,420,4,1
97267319@N00,3801,2,6,6,421,5,1
97267319@N00,3801,8,6,6,422,5,1
97267319@N00,3801,4,6,6,423,5,1
97267319@N00,3801,13,6,6,424,5,1
97267319@N00,3801,6,6,6,425,5,1
24435279@N00,885,2,6,6,426,7,1
24435279@N00,885,10,6,6,427,7,1
24435279@N00,885,5,6,6,428,7,1
24435279@N00,885,1,6,6,429,7,1
24435279@N00,885,8,6,6,430,7,1
24435279@N00,885,11,6,6,431,7,1
24435279@N00,885,6,6,6,432,7,1
89522530@N00,3497,1,6,6,433,10,1
89522530@N00,3497,8,6,6,434,10,1
89522530@N00,3497,13,6,6,435,10,1
89522530@N00,3497,11,6,6,436,10,1
89522530@N00,3497,4,6,6,437,10,1
89522530@N00,3497,2,6,6,438,10,1
89522530@N00,3497,6,6,6,439,10,1
89522530@N00,3497,3,6,6,440,10,1
89522530@N00,3497,7,6,6,441,10,1
89522530@N00,3497,12,6,6,442,10,1
42399173@N05,1786,1,6,6,443,4,1
42399173@N05,1786,8,6,6,444,4,1
42399173@N05,1786,7,6,6,445,4,1
42399173@N05,1786,12,6,6,446,4,1
43642153@N04,1864,1,6,6,447,5,1
43642153@N04,1864,8,6,6,448,5,1
43642153@N04,1864,10,6,6,449,5,1
43642153@N04,1864,9,6,6,450,5,1
43642153@N04,1864,12,6,6,451,5,1
93283041@N00,3637,1,6,6,452,8,1
93283041@N00,3637,6,6,6,453,8,1
93283041@N00,3637,13,6,6,454,8,1
93283041@N00,3637,7,6,6,455,8,1
93283041@N00,3637,5,6,6,456,8,1
93283041@N00,3637,10,6,6,457,8,1
93283041@N00,3637,8,6,6,458,8,1
93283041@N00,3637,12,6,6,459,8,1
44082489@N00,1894,1,6,6,460,3,1
44082489@N00,1894,6,6,6,461,3,1
44082489@N00,1894,12,6,6,462,3,1
34176066@N00,1390,1,6,6,463,3,1
34176066@N00,1390,10,6,6,464,3,1
34176066@N00,1390,12,6,6,465,3,1
45561435@N00,2012,8,6,6,466,7,1
45561435@N00,2012,9,6,6,467,7,1
45561435@N00,2012,10,6,6,468,7,1
45561435@N00,2012,4,6,6,469,7,1
45561435@N00,2012,6,6,6,470,7,1
45561435@N00,2012,1,6,6,471,7,1
45561435@N00,2012,5,6,6,472,7,1
101195207@N02,30,8,6,6,473,5,1
101195207@N02,30,2,6,6,474,5,1
101195207@N02,30,10,6,6,475,5,1
101195207@N02,30,1,6,6,476,5,1
101195207@N02,30,5,6,6,477,5,1
59888795@N03,2525,8,6,6,478,3,1
59888795@N03,2525,2,6,6,479,3,1
59888795@N03,2525,5,6,6,480,3,1
60054626@N00,2544,8,6,6,481,3,1
60054626@N00,2544,2,6,6,482,3,1
60054626@N00,2544,5,6,6,483,3,1
100620414@N03,15,8,6,6,484,3,1
100620414@N03,15,11,6,6,485,3,1
100620414@N03,15,5,6,6,486,3,1
22696986@N08,740,8,6,6,487,3,1
22696986@N08,740,11,6,6,488,3,1
22696986@N08,740,5,6,6,489,3,1
115511286@N06,191,8,6,6,490,5,1
115511286@N06,191,11,6,6,491,5,1
115511286@N06,191,6,6,6,492,5,1
115511286@N06,191,1,6,6,493,5,1
115511286@N06,191,5,6,6,494,5,1
128509080@N04,313,8,6,6,495,6,1
128509080@N04,313,2,6,6,496,6,1
128509080@N04,313,6,6,6,497,6,1
128509080@N04,313,1,6,6,498,6,1
128509080@N04,313,12,6,6,499,6,1
128509080@N04,313,5,6,6,500,6,1
13901020@N02,382,8,6,6,501,6,1
13901020@N02,382,1,6,6,502,6,1
13901020@N02,382,13,6,6,503,6,1
13901020@N02,382,6,6,6,504,6,1
13901020@N02,382,4,6,6,505,6,1
13901020@N02,382,5,6,6,506,6,1
15473418@N00,503,8,6,6,507,3,1
15473418@N00,503,9,6,6,508,3,1
15473418@N00,503,5,6,6,509,3,1
24897645@N04,914,8,6,6,510,3,1
24897645@N04,914,6,6,6,511,3,1
24897645@N04,914,5,6,6,512,3,1
28572085@N03,1137,8,6,6,513,3,1
28572085@N03,1137,6,6,6,514,3,1
28572085@N03,1137,5,6,6,515,3,1
27429042@N08,1050,8,6,6,516,5,1
27429042@N08,1050,6,6,6,517,5,1
27429042@N08,1050,1,6,6,518,5,1
27429042@N08,1050,12,6,6,519,5,1
27429042@N08,1050,5,6,6,520,5,1
27429042@N08,1051,8,6,6,521,4,1
27429042@N08,1051,11,6,6,522,4,1
27429042@N08,1051,13,6,6,523,4,1
27429042@N08,1051,5,6,6,524,4,1
33934966@N00,1376,8,6,6,525,3,1
33934966@N00,1376,1,6,6,526,3,1
33934966@N00,1376,5,6,6,527,3,1
35888901@N00,1476,8,6,6,528,3,1
35888901@N00,1476,1,6,6,529,3,1
35888901@N00,1476,5,6,6,530,3,1
46724048@N00,2065,8,6,6,531,3,1
46724048@N00,2065,1,6,6,532,3,1
46724048@N00,2065,5,6,6,533,3,1
12083014@N05,239,8,6,6,534,3,1
12083014@N05,239,1,6,6,535,3,1
12083014@N05,239,5,6,6,536,3,1
64478148@N07,2691,8,6,6,537,3,1
64478148@N07,2691,1,6,6,538,3,1
64478148@N07,2691,5,6,6,539,3,1
35378947@N07,1436,8,6,6,540,4,1
35378947@N07,1436,4,6,6,541,4,1
35378947@N07,1436,6,6,6,542,4,1
35378947@N07,1436,5,6,6,543,4,1
63330642@N06,2659,8,6,6,544,3,1
63330642@N06,2659,4,6,6,545,3,1
63330642@N06,2659,5,6,6,546,3,1
79761301@N00,3169,8,6,6,547,5,1
79761301@N00,3169,4,6,6,548,5,1
79761301@N00,3169,6,6,6,549,5,1
79761301@N00,3169,12,6,6,550,5,1
79761301@N00,3169,5,6,6,551,5,1
79959485@N00,3174,8,6,6,552,7,1
79959485@N00,3174,2,6,6,553,7,1
79959485@N00,3174,4,6,6,554,7,1
79959485@N00,3174,6,6,6,555,7,1
79959485@N00,3174,7,6,6,556,7,1
79959485@N00,3174,1,6,6,557,7,1
79959485@N00,3174,5,6,6,558,7,1
8311873@N03,3272,8,6,6,559,4,1
8311873@N03,3272,2,6,6,560,4,1
8311873@N03,3272,6,6,6,561,4,1
8311873@N03,3272,5,6,6,562,4,1
9292159@N06,3628,8,6,6,563,8,1
9292159@N06,3628,13,6,6,564,8,1
9292159@N06,3628,6,6,6,565,8,1
9292159@N06,3628,7,6,6,566,8,1
9292159@N06,3628,12,6,6,567,8,1
9292159@N06,3628,4,6,6,568,8,1
9292159@N06,3628,10,6,6,569,8,1
9292159@N06,3628,5,6,6,570,8,1
26633936@N03,996,8,6,6,571,3,1
26633936@N03,996,7,6,6,572,3,1
26633936@N03,996,5,6,6,573,3,1
22496843@N03,724,8,6,6,574,5,1
22496843@N03,724,1,6,6,575,5,1
22496843@N03,724,9,6,6,576,5,1
22496843@N03,724,6,6,6,577,5,1
22496843@N03,724,5,6,6,578,5,1
56221910@N03,2430,8,6,6,579,3,1
56221910@N03,2430,13,6,6,580,3,1
56221910@N03,2430,4,6,6,581,3,1
98109106@N00,3821,8,6,6,582,3,1
98109106@N00,3821,13,6,6,583,3,1
98109106@N00,3821,4,6,6,584,3,1
68350381@N03,2801,8,6,6,585,3,1
68350381@N03,2801,5,6,6,586,3,1
68350381@N03,2801,4,6,6,587,3,1
42118699@N08,1777,8,6,6,588,3,1
42118699@N08,1777,5,6,6,589,3,1
42118699@N08,1777,4,6,6,590,3,1
82541612@N00,3260,8,6,6,591,3,1
82541612@N00,3260,5,6,6,592,3,1
82541612@N00,3260,4,6,6,593,3,1
28450912@N02,1121,8,6,6,594,3,1
28450912@N02,1121,7,6,6,595,3,1
28450912@N02,1121,4,6,6,596,3,1
31770349@N02,1272,8,6,6,597,5,1
31770349@N02,1272,6,6,6,598,5,1
31770349@N02,1272,2,6,6,599,5,1
31770349@N02,1272,3,6,6,600,5,1
31770349@N02,1272,4,6,6,601,5,1
33563310@N06,1346,8,6,6,602,3,1
33563310@N06,1346,6,6,6,603,3,1
33563310@N06,1346,4,6,6,604,3,1
83848625@N00,3304,8,6,6,605,3,1
83848625@N00,3304,2,6,6,606,3,1
83848625@N00,3304,4,6,6,607,3,1
42730389@N03,1809,8,6,6,608,3,1
42730389@N03,1809,1,6,6,609,3,1
42730389@N03,1809,4,6,6,610,3,1
63513545@N00,2666,8,6,6,611,7,1
63513545@N00,2666,5,6,6,612,7,1
63513545@N00,2666,10,6,6,613,7,1
63513545@N00,2666,1,6,6,614,7,1
63513545@N00,2666,2,6,6,615,7,1
63513545@N00,2666,6,6,6,616,7,1
63513545@N00,2666,4,6,6,617,7,1
72670227@N06,2896,4,6,6,618,4,1
72670227@N06,2896,10,6,6,619,4,1
72670227@N06,2896,13,6,6,620,4,1
72670227@N06,2896,5,6,6,621,4,1
59071486@N00,2502,4,6,6,622,3,1
59071486@N00,2502,6,6,6,623,3,1
59071486@N00,2502,5,6,6,624,3,1
35380796@N03,1451,4,6,6,625,3,1
35380796@N03,1451,6,6,6,626,3,1
35380796@N03,1451,5,6,6,627,3,1
22151340@N02,684,4,6,6,628,4,1
22151340@N02,684,6,6,6,629,4,1
22151340@N02,684,2,6,6,630,4,1
22151340@N02,684,5,6,6,631,4,1
11438118@N00,171,4,6,6,632,4,1
11438118@N00,171,6,6,6,633,4,1
11438118@N00,171,2,6,6,634,4,1
11438118@N00,171,5,6,6,635,4,1
22151340@N02,683,4,6,6,636,4,1
22151340@N02,683,1,6,6,637,4,1
22151340@N02,683,2,6,6,638,4,1
22151340@N02,683,5,6,6,639,4,1
